V_BZNO|BAS_YM|FC_AM1|LA_INSP_KRW_AM1|FC_AM2|LA_INSP_KRW_AM2|FC_AM3|LA_INSP_KRW_AM3|FC_AM4|LA_INSP_KRW_AM4|LA_INSP_KRW_AM5|
가상_사업자번호|기준년월 |미국_외화|미국_원화|일본_외화|일본_원화|중국_외화|중국_원화|유럽_외화|유럽_원화|계_원화|
1000002092|202312|250704|323|||||||323|
1000002092|202412|3107497|4568|||||||4568|
1000002093|202112|0|1823376|0|18|||0|172815|1999406|
1000002093|202212|0|2308914|0|19|||0|216312|2527818|
1000002093|202312|0|1825302|||0|9934|0|118491|1954686|
1000002093|202412|0|2225876|||0|4649|0|141528|2378803|
1000002096|202112|153432|182|||||||182|
1000002100|202112|0|5465|0|25|||0|1086|6576|
1000002100|202212|0|9162|0|9|||0|1670|11075|
1000002100|202312|0|13900|0|30576|||0|1539|46626|
1000002100|202412|0|11602|0|19368|||0|1714|33064|
1000002101|202112|0|49875|0|207|||0|4503|54585|
1000002101|202212|0|42845|0|73|||0|1236|44154|
1000002101|202312|0|31874|0|78|||0|3577|35529|
1000002101|202412|0|65006|0|109|||0|92|65207|
1000002104|202112|3500|4|||||50225|67|71|
1000002104|202212|314768|399|||||5155|7|406|
1000002104|202312|481231|620|4693|0|||17075|24|644|
1000002104|202412|595020|875|1725500|16|||174171|266|1157|
1000002113|202112|0|15337|||||0|82|16096|
1000002113|202212|0|10548|||||0|53|10605|
1000002113|202312|0|5375|||0|1454|0|10|9605|
1000002113|202412|0|2874|||||0|10|2884|
1000002117|202312|||||||||0|
1000002132|202312|||||||||0|
1000002132|202412|||||||||0|
1000002134|202112|0|2412|0|113|0|289|0|363|3177|
1000002134|202212|0|3043|0|278|0|267|0|252|3840|
1000002134|202312|0|2909|0|252|0|230|0|300|3691|
1000002134|202412|0|3173703|0|194496|0|180853|0|311956|3861008|
1000002134|202512|0|4415669|0|32166|0|172332|0|458644|5078811|
1000002135|202112|380039000|450536|5893000|61|||55829000|74942|592108|
1000002135|202212|334296000|423653|89000|1|||12094000|16341|518374|
1000002135|202312|389446000|502152|13531000|123|||3577000|5102|758579|
1000002135|202412|745684000|1096155|632000|6|||3994000|6105|1265880|
1000002142|202112|382134|446|||||||446|
1000002142|202212|504723|640|||||||640|
1000002142|202312|329142|424|||||45100|64|488|
1000002142|202412|348687|513|||||15276|23|536|
1000002152|202112|16000|19|||||||19|
1000002152|202212|0|60|||||||60|
1000002152|202312|0|43|||||||43|
1000002152|202412|0|52|||||||52|
1000002153|202112|0|633578|0|33688|||0|87191|992789|
1000002153|202212|0|546646|0|14633|||0|76750|991148|
1000002153|202312|0|640343|0|30025|||0|41806|1202938|
1000002153|202412|0|765485|0|26826|||0|52199|1650118|
1000002154|202112|62|74|||||134877|181|802|
1000002154|202212|540|1|926000|9|||650709|879|1272|
1000002154|202312|||||||65145|93|906|
1000002154|202412|12565|18|||||105903|162|729|
1000002155|202112|902|0|||||||0|
1000002155|202212|480|1|||||||1|
1000002163|202112|615000|1339|59216000|0|||||1339|
1000002163|202312|2116|3|41445|0|||||3|
1000002163|202412|2116000|2728|41445000|378|||||3106|
1000002167|202112|126874|150|974997400|10045|104330744|19433|||29628|
1000002167|202212|47770|61|886174785|8447|89191404|16183|||24691|
1000002167|202312|||||||||0|
1000002167|202412|46433|68|487498700|4565|35411851|7128|||11761|
1000002171|202112|1022659|1212|23911653|246|25528843|4755|14904|20|6233|
1000002171|202212|686356|870|7295174|70|24829465|4505|731401|988|6433|
1000002171|202312|24258|31|15803069|144|26291886|4755|||4930|
1000002171|202412|663104|975|9349046|88|31373157|6314|37556|57|7434|
1000002181|202312|||20707389|189|||||189|
1000002184|202112|8149512|9661|||||10887|15|9676|
1000002184|202212|0|448|||||0|10|458|
1000002184|202312|0|1540|||||0|16|1556|
1000002184|202412|0|2070|||||0|14|2084|
1000002185|202109|4038955|4782|||||||4782|
1000002185|202209|3439352|4954|||||||4954|
1000002185|202309|4422826|5975|||||||5987|
1000002185|202409|4681010|6173|||||||6256|
1000002185|202509|4618226|6486|||||||6542|
1000002189|202112|0|56|||||0|30|89|
1000002189|202212|0|61|||||0|6|69|
1000002189|202312|0|138|||0|0|0|5|143|
1000002189|202412|0|227|||||0|35|262|
1000002191|202112|1491954|1769|||||||1769|
1000002191|202212|689601|874|||||||874|
1000002191|202312|828458|1068|||||||1068|
1000002191|202412|1021489|1502|||||||1502|
1000002199|202312|||||||||0|
1000002199|202412|||||||||0|
1000002202|202212|432124|0|||||||0|
1000002202|202312|2173601|2803|||||||2803|
1000002202|202412|2747670|4039|||||||4039|
1000002203|202112|0|2356731|0|40585|0|36996|0|10884|2445196|
1000002203|202312|0|6559|0|47|0|11|0|18|6635|
1000002203|202412|0|7044340|0|29277|0|132209|0|14434|7220260|
1000002203|202512|0|5688533|0|17365|0|9097|0|20268|5735263|
1000002204|202112|0|19589|0|2471|0|7697|0|480|33020|
1000002204|202212|0|17880|0|2425|0|5013|0|1348|32239|
1000002204|202312|0|48136|0|9811|0|22210|0|687|84840|
1000002204|202412|0|73173|0|9716|0|48895|0|2176|142413|
1000002204|202512|0|75173|0|11204|0|16398|0|712|107967|
1000002208|202112|0|10|||||||164|
1000002208|202212|||||0|6|||6|
1000002208|202312|0|1247|||0|135|||1382|
1000002208|202412|||||0|42|||42|
1000002214|202112|4355319|5163|||||||5163|
1000002214|202212|3301605|4185|||||||4185|
1000002214|202312|3717347|4793|||||||4793|
1000002214|202412|3278304|4819|||||||4819|
1000002221|202112|1821816|2160|||||3446155|4626|6786|
1000002221|202212|5079466|6438|||||6932845|9368|15806|
1000002221|202312|2129140|2745|||||5951367|8490|11235|
1000002221|202412|2467229|3627|||||6019477|9202|12829|
1000002229|202112|||||||53514|63|63|
1000002229|202212|521170|660|||||||660|
1000002229|202312|||||||||0|
1000002229|202412|165442|243|||||||243|
1000002253|202112|3664690|94|||||69941|4344|4438|
1000002253|202212|4144395|5252|||||581033|785|6037|
1000002253|202312|1838460|2371|||||33360|48|2419|
1000002253|202412|3351097|4926|||||306942|469|5395|
1000002260|202312|||||||||0|
1000002260|202412|||||||||0|
1000002266|202112|587|1|||||||1|
1000002266|202212|97315|123|||||||123|
1000002266|202312|80831|104|||||||104|
1000002266|202412|18826|28|||||||28|
1000002271|202112|5159683|6117|||||324440|436|6553|
1000002271|202212|7323155|9282|||||729678|986|10268|
1000002271|202312|5126102|6609|||||732354|1044|7653|
1000002271|202412|4749363|6981|||||461442|705|7686|
1000002272|202112|0|11052|||||||11052|
1000002272|202212|0|1359|||||||1359|
1000002272|202312|0|2419|||||||2419|
1000002272|202412|0|688|||||||688|
1000002284|202112|3067000|3636|||||||3636|
1000002284|202212|708000|898|||||||898|
1000002284|202312|1300000|1676|||||||1676|
1000002284|202412|1368000|2011|||||||2011|
1000002285|202312|||||||||0|
1000002285|202412|||||||||0|
1000002286|202112|2303697|2731|||||7805088|10478|13209|
1000002286|202212|2182513|2766|713700|7|||9670573|13066|15854|
1000002286|202312|1011819|1305|||||1407121|2007|3335|
1000002286|202412|||||||||0|
1000002290|202112|23489779|19301|||||||19301|
1000002290|202212|6500000|8237|||||||8237|
1000002290|202312|6500000|8381|||||||8381|
1000002301|202312|||||||||0|
1000002301|202412|||||||||0|
1000002318|202112|2471524|2930|||||||2930|
1000002318|202212|4804086|6089|||||||6089|
1000002318|202312|1164003|1501|60478712|552|||||2053|
1000002318|202412|1128326|1659|21660134|203|||||1862|
1000002322|202306|3706067|4865|||||||4865|
1000002322|202406|3151270|3478|||||||3478|
1000002322|202506|2621423|3558|||||||4384|
1000002324|202112|23812254|28229|17319779|178|||||28415|
1000002324|202212|29372596|37224|10245541|98|||||37327|
1000002324|202312|13002050|16765|4599546026|41979|203371|37|||58789|
1000002324|202412|29484076|43347|7229565995|67704|180804|43|||111096|
1000002333|202212|396330|502|||||||502|
1000002333|202312|||||||||0|
1000002333|202412|||||||||0|
1000002337|202212|||194340463|1853|||||1853|
1000002337|202312|204262|264|232686105|2123|||||2387|
1000002337|202412|417751|614|181880792|1703|||||2317|
1000002346|202112|7110959|8429|||||||8429|
1000002346|202212|7956739|10084|||||||10084|
1000002346|202312|5597762|7218|||||||7218|
1000002346|202412|||||||||0|
1000002348|202112|0|27261|||0|1|0|101|27363|
1000002348|202212|0|25899|0|305|||0|242|26460|
1000002348|202312|0|28796|||0|78|0|1299|30173|
1000002348|202412|0|4766|0|300|0|0|||5066|
1000002351|202112|0|415|||||0|3|418|
1000002351|202212|0|2581|||||0|58|2639|
1000002351|202312|0|7514|||||0|2|7516|
1000002351|202412|0|6453|||||||6453|
1000002353|202112|26007302|30832|||5799353|1080|3942|5|31917|
1000002353|202312|99076|128|4262|0|5391109|975|61883|88|1211|
1000002353|202412|1507510|2216|432780|4|2411230|485|||2705|
1000002363|202312|||||||||0|
1000002363|202412|||||||||0|
1000002383|202112|24527679|29077|||||||29077|
1000002383|202212|28509009|36129|||||||36129|
1000002383|202312|23152328|29852|||||||29852|
1000002383|202412|21538298|31661|||||||31661|
1000002395|202112|5372260|6369|||||||6369|
1000002395|202212|3551388|4501|||||||4501|
1000002395|202412|6615670|9724|||||||9724|
1000002397|202112|1616962|1917|||||||1917|
1000002397|202212|2317674|2937|||||||2937|
1000002397|202312|2730629|3505|||||||3505|
1000002397|202412|2082642|3051|||||||3051|
1000002410|202112|44501|53|758000|8|||||61|
1000002410|202212|44797|57|||||||57|
1000002426|202212|3681776|4666|||||||4666|
1000002429|202112|1515367|1796|100000|1|||||1797|
1000002429|202212|2375794|3011|19301810|184|||6640|9|3204|
1000002429|202312|2861034|3689|220000|2|||69600|99|3790|
1000002429|202412|2197875|3231|||||||3231|
1000002442|202106|0|106|||0|1084|||1190|
1000002442|202206|0|475|||0|804|||1279|
1000002442|202306|0|499|||0|1666|||2165|
1000002442|202406|0|3350|||0|1292|||4642|
1000002442|202506|0|904|||0|3890|||10440|
1000002449|202312|||||||||0|
1000002449|202412|||||||||0|
1000002460|202112|16766678|19877|||||||19877|
1000002460|202212|16766678|21248|||||||21248|
1000002463|202312|||||||||0|
1000002463|202412|||||||||0|
1000002465|202112|76114|90|||||||90|
1000002465|202212|234991|298|||||||298|
1000002465|202312|60000|78|||||||78|
1000002465|202412|58000|85|||||||85|
1000002472|202312|||||||||0|
1000002472|202412|||||||||0|
1000002482|202112|0|16191|||||0|58|22757|
1000002485|202112|89625|106|||||||106|
1000002492|202112|6535717|7748|||||||7748|
1000002492|202212|4203120|5326|||||||5326|
1000002492|202312|7140077|2620|||||435000|621|3241|
1000002492|202412|4267876|6274|||||||6274|
1000002496|202112|2933036|3477|||||||3477|
1000002496|202212|1067978|1366|||||||1366|
1000002496|202312|972966|1254|||||||1254|
1000002496|202412|1705765|2507|||||||2507|
1000002500|202112|13428195|15919|||||7065|9|15928|
1000002500|202212|12071517|15298|||||5151|7|15305|
1000002500|202312|16033444|20673|||||5473|8|20681|
1000002500|202412|18483820|27171|10526400|99|||5254|8|27278|
1000002509|202312|||||||||0|
1000002509|202412|||||||||0|
1000002512|202112|0|682196|||||||682196|
1000002512|202212|0|870843|||||||870843|
1000002512|202312|0|599033|||||||599033|
1000002512|202412|0|448886|||||||448886|
1000002514|202112|747326|886|||||||886|
1000002514|202212|775371|983|||||||983|
1000002514|202312|574628|741|||||||741|
1000002514|202412|545812|802|||||||802|
1000002519|202112|843|1|||||||1|
1000002519|202212|45130|57|||||||57|
1000002519|202312|122758|158|||||||158|
1000002519|202412|22567|33|||||||33|
1000002520|202112|584730000|693197|||||||693197|
1000002520|202212|254920000|323060|||||||323060|
1000002520|202312|113080000|145805|||||||145805|
1000002520|202412|424929000|624645|||||||624645|
1000002524|202112|52062113|61720|||||234770|315|62630|
1000002524|202412|2435376|3580|||||59664|91|3671|
1000002530|202312|2066052|2664|||||||2664|
1000002530|202412|2541281|3736|||||||3736|
1000002547|202112|30263186|35877|||||||35877|
1000002547|202212|18217137|23087|||||||23087|
1000002547|202312|10172188|13116|||||||13116|
1000002547|202412|19873026|29214|||||||29214|
1000002551|202106|||||||||2977|
1000002551|202206|||160063443|1515|||||2732|
1000002551|202306|||118605150|1076|||||2615|
1000002551|202506|||32658186|307|||||2696|
1000002554|202112|||||||||10|
1000002554|202212|||||||1070|1|4|
1000002554|202312|||||||||3|
1000002564|202312|||||||||0|
1000002578|202106|248033|281|||||||281|
1000002578|202206|993798|1276|||||||1276|
1000002578|202306|42746|56|||||||56|
1000002578|202406|15506|21|||||||21|
1000002578|202506|||||||||0|
1000002587|202112|2040820|2419|||||||2419|
1000002587|202212|1426028|1807|||||||1807|
1000002587|202312|350929|453|||||||453|
1000002587|202412|285240|419|||||||419|
1000002596|202112|10062378|11929|||||||11929|
1000002596|202212|7935480|10057|||||||10057|
1000002596|202312|7846761|10118|||||||10118|
1000002596|202412|7812709|11485|||||||11485|
1000002598|202109|1405880|1666|||||||1666|
1000002598|202209|5038833|7229|||||||7234|
1000002598|202309|7353762|9889|||||||9889|
1000002598|202409|5325792|7028|||||2050|3|7031|
1000002598|202509|7290655|10224|||||||10224|
1000002607|202412|||||||||0|
1000002621|202312|434855|561|||||||561|
1000002628|202112|8550|10|||||27622|37|47|
1000002629|202212|10361805|13132|||||||13683|
1000002629|202312|15699579|20243|||||||20243|
1000002629|202412|17962446|26405|||||||26405|
1000002651|202312|||||||||0|
1000002652|202112|11061361|13114|||||||13114|
1000002652|202212|18576948|23543|||||||23543|
1000002652|202312|13629838|17793|||||||17793|
1000002652|202412|17964830|26408|||||||26408|
1000002661|202112|136920|149|||||||149|
1000002661|202212|337774|428|||||||428|
1000002661|202312|||||||||0|
1000002661|202412|||||||||0|
1000002667|202212|2696042|3417|||||||3417|
1000002667|202312|37472|48|||||||48|
1000002667|202412|686929|1010|||||||1010|
1000002673|202112|0|513512|0|698|0|126|||515377|
1000002673|202212|0|687956|0|2247|0|113|||691876|
1000002673|202312|0|768066|0|1791|0|142|||772408|
1000002673|202412|0|1052339|0|3838|0|191|||1056940|
1000002675|202312|||||||||0|
1000002675|202412|||||||||0|
1000002684|202112|197000|234|||||||234|
1000002684|202212|25000|32|||||||32|
1000002684|202312|12000|15|||||||15|
1000002684|202412|||||||||0|
1000002688|202312|||||||||0|
1000002703|202312|||||||||0|
1000002703|202412|||||||||0|
1000002706|202312|||||||||0|
1000002706|202412|||||||||0|
1000002732|202312|||||||||0|
1000002732|202412|||||||||0|
1000002733|202312|||||||2792|4|4|
1000002733|202412|||||||89566|137|137|
1000002734|202112|49698|59|||||||59|
1000002734|202212|73608|93|||||||93|
1000002734|202312|||||||||0|
1000002734|202412|||||||||0|
1000002745|202112|0|4780|||||||4780|
1000002745|202212|0|2993|||||||2993|
1000002745|202312|0|2218|0|1|||0|16|2235|
1000002745|202412|0|2124|0|1|0|1|||2126|
1000002748|202112|499453|592|||||||592|
1000002748|202212|1200|2|||||||2|
1000002748|202312|39130|50|||||||50|
1000002748|202412|299277|440|||||||440|
1000002755|202112|255230|303|22235500|229|||||532|
1000002755|202212|186708|236|62541800|596|||38290|52|884|
1000002755|202312|612140|222|155476900|1419|||38290|55|1696|
1000002755|202412|614391|903|98578100|923|||||1826|
1000002756|202110|97370433|10519978|7531655|78|||||10520056|
1000002756|202510|63636308|90567|17975509|166|||||90733|
1000002757|202112|2067706|2451|||||||2451|
1000002757|202212|1452354|1841|||||||1841|
1000002757|202312|893824|1153|||||||1153|
1000002757|202412|1668008|2452|||||||2452|
1000002759|202112|29764914|35287|2610075055|26890|||||62177|
1000002759|202212|9911565|12561|4887707098|46589|||||59150|
1000002759|202312|1307758|1687|5768335844|52645|||||54332|
1000002759|202412|8760613|12878|4818335208|45122|||||58000|
1000002760|202112|2228945|2642|||||||2642|
1000002760|202212|1847432|2341|||687000|125|||2466|
1000002760|202312|2576714|3323|||||||3418|
1000002760|202412|3639682|5350|||5000|1|||5351|
1000002763|202112|39150493|46413|||||||46413|
1000002763|202212|15541177|18481|||||||18481|
1000002763|202312|11679829|15060|||||||15060|
1000002763|202412|8234374|12105|||||||12105|
1000002780|202312|||||||||0|
1000002780|202412|||||||||0|
1000002789|202112|3083602|3656|||||||3656|
1000002789|202212|1382551|1752|||||||1752|
1000002789|202412|2189691|3219|||||||3219|
1000002794|202112|1769571|2098|||||||2098|
1000002794|202212|484569|614|||||||614|
1000002794|202312|160922|207|||||||207|
1000002794|202412|1011556|1487|||||||1487|
1000002794|202512|689524|989|||||||989|
1000002811|202312|||||||||0|
1000002811|202412|||||||||0|
1000002812|202312|||||||||0|
1000002814|202112|0|18|||||0|35|53|
1000002814|202212|0|82|||||0|68|164|
1000002814|202312|0|13|||||0|40|53|
1000002814|202412|0|11|||||0|17|37|
1000002817|202212|1440140|1825|||||||1825|
1000002817|202312|1567547|2021|||||||2021|
1000002817|202412|1352508|1988|||||||1988|
1000002821|202112|7613667|9026|||||4589702|6161|15187|
1000002821|202212|5926924|7511|||||8110353|10959|18470|
1000002821|202312|3961793|5108|||49973307|9037|17775978|25359|39504|
1000002821|202412|1868711|2747|||2270077|457|11591030|17719|20923|
1000002828|202112|785247|931|||||||931|
1000002828|202212|389754|494|||||||494|
1000002828|202312|||||||||0|
1000002828|202412|93448|137|||||||137|
1000002833|202312|||||||||0|
1000002833|202412|||||||||0|
1000002835|202112|11209|14|1589|0|||17|0|14|
1000002835|202212|16952|22|1348|0|301|0|10|0|24|
1000002835|202312|||99000|1|1644430|298|||2806|
1000002835|202412|4401603|6471|33000|0|5131191|1033|35770|55|9652|
1000002836|202312|||||||||0|
1000002836|202412|||||||||0|
1000002838|202112|26486681|31400|||||||31400|
1000002838|202212|18566444|23529|||||||23529|
1000002838|202312|15380190|19831|||||||19831|
1000002845|202112|0|217|||||||217|
1000002845|202212|0|821|||||||821|
1000002845|202312|0|1601|||||||1625|
1000002845|202412|0|1770|||||||1770|
1000002849|202112|2188081|2594|145500000|1499|||||4093|
1000002849|202212|||1200000|12|||||12|
1000002849|202312|1443356|1861|135082569|1233|||||3094|
1000002849|202412|1751819|2575|428302890|4011|||||6586|
1000002868|202112|4711209|5585|||||||5585|
1000002868|202212|4168316|5283|||||||5283|
1000002868|202312|2403273|3098|||||||3098|
1000002868|202412|3996625|5875|||||||5875|
1000002876|202212|744043|943|480000|5|||76231|103|1063|
1000002876|202412|1437267|2113|695000|7|||108023|165|2297|
1000002889|202112|0|5572|||||0|13479|19051|
1000002889|202212|||||||0|18|18|
1000002889|202312|||||||||98507|
1000002915|202112|2896023|3433|||||||3433|
1000002915|202212|386813|490|||||||490|
1000002915|202312|1441247|1858|||||||1858|
